flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,2.050321500262071,-0.745634,0.0,-1.616324966777319,1.155872,1.0,0.5765230131736502,-1.14224,0.0,-1.616324966777319,3.580820950666629,-0.7288142066720295,-0.9999999994784344,-1.65374746228003,1.206372,0.0,1.407384401375486,-1.172167758602117,-3.229754076994338e-05,-3.580866403854079,-2.531610876352018,-0.7304613520762869,0.9999999994784344,-0.6950549375465571,1.008776299775002,0.0,-1.169788624305109,-1.229603640266691,3.229754076994338e-05,-2.5316486563274028,1,3.124217927111568e-14,9.087660551071167
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.266664832726671,-0.745634,0.0,-0.443977409268825,1.155872,1.0,0.1000351315141842,-1.14224,0.0,-0.443977409268825,2.407899362642287,-0.7288103318034888,-0.9999999916559804,-0.7207173770781817,1.206372,0.0,0.2722673109048184,-1.172165602212544,-0.00012918219380800373,-2.407934514639252,-1.450328931279386,-0.7304502325556957,0.9999999916559804,-0.3285785971722928,1.008788364965513,0.0,-0.2947810852346887,-1.229644351112501,0.00012918219380800373,-1.4503669996450965,2,3.124217927036309e-14,9.456511974334717
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.03627240038640683,-0.745634,0.0,-0.2767819234771282,1.155872,1.0,0.05941389231659591,-1.14224,0.0,-0.2767819234771282,0.02667205918502974,-0.7288045212179746,-0.9999999577670857,-0.1696463077617171,1.206372,0.0,0.2190788067026876,-1.172162367355125,-0.0002906300512453729,-0.026735728943409726,0.5693056923372685,-0.730433536529185,0.9999999577670857,0.01704985658757937,1.008806476229756,0.0,-0.1703020988828873,-1.229705397257781,0.0002906300512453729,0.5692561733861045,3,3.12421792605783e-14,12.039252281188965
