flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,2.210690334746924,-0.745634,0.0,-0.4123569768479143,1.155872,1.0,0.09886848903948353,-1.14224,0.0,-0.4123569768479143,3.850080515957992,-0.728802583440194,-0.9999999994784344,-0.9210045479924315,1.206372,0.0,0.1828584582647027,-1.172161289215044,-3.229754076994338e-05,-3.850086419828434,-2.683800817691508,-0.7304279801203857,0.9999999994784344,-0.5405371614068056,1.008812506127482,0.0,-0.3528778839809962,-1.229725756704839,3.229754076994338e-05,-2.6838122133795745,1,3.124217925687562e-14,12.817061424255371
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.424549709320774,-0.745634,0.0,0.2413503448868233,1.155872,1.0,-0.2656312605410781,-1.14224,0.0,0.2413503448868233,2.681914281966298,-0.7287987085716533,-0.9999999916559804,-0.3337629173259728,1.206372,0.0,-0.5387350545192369,-1.172159132825471,-0.00012918219380800373,-2.681844664612129,-1.562772318812352,-0.7304168605997945,0.9999999916559804,-0.2582522793429369,1.008824571317993,0.0,0.081635585469259,-1.22976646755065,0.00012918219380800373,-1.5627617599085253,2,3.124217925524165e-14,10.188310146331787
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.09115571298183218,-0.745634,0.0,0.07053349368552836,1.155872,1.0,-0.1118959481023611,-1.14224,0.0,0.07053349368552836,0.07246558424542354,-0.7287928979861391,-0.9999999577670857,0.04690306351777122,1.206372,0.0,-0.1829911165633294,-1.172155897968052,-0.0002906300512453729,-0.07241239846740648,0.6621402591601206,-0.7304001645732837,0.9999999577670857,0.07174287124504791,1.008842682582236,0.0,0.02260644015634319,-1.229827513695929,0.0002906300512453729,0.662146801306869,3,3.124217925479535e-14,9.339660167694092
