flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,3.197254898784269,-0.745634,0.0,1.415943165033161,1.155872,1.0,-0.7646251417985332,-1.14224,0.0,1.415943165033161,5.7488760163573,-0.7285939830050233,-0.9999999994784344,-0.08228872104995638,1.206372,0.0,-1.842611940522493,-1.172044742836767,-3.229754076994338e-05,-5.748816501524612,-3.756454812206512,-0.7298212792339067,0.9999999994784344,-0.4750309709607805,1.009469055137163,0.0,0.6972213504417605,-1.231916603088335,3.229754076994338e-05,-3.756432291712283,1,3.124217917708933e-14,11.939656734466553
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.142395981129402,-0.745634,0.0,0.81814227100328,1.155872,1.0,-0.4671742666100582,-1.14224,0.0,0.81814227100328,2.065591006013036,-0.7285901081364826,-0.9999999916559804,0.1560001131262553,1.206372,0.0,-1.091757294200216,-1.172042586447195,-0.00012918219380800373,-2.0654499531753334,-0.2415140742253655,-0.7298101597133155,0.9999999916559804,-0.01126321162475907,1.009481120327674,0.0,0.3870006367538578,-1.231957313934146,0.00012918219380800373,-0.24146407861890637,2,3.124217917745463e-14,12.24161148071289
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,-0.4930635723590062,-0.745634,0.0,0.1319224041301641,1.155872,1.0,-0.1651353498052116,-1.14224,0.0,0.1319224041301641,-0.9569010717799622,-0.7285842975509684,-0.9999999577670857,0.2718821731120309,1.206372,0.0,-0.2224470506683576,-1.172039351589775,-0.0002906300512453729,0.9569656811649764,1.499018588554212,-0.7297934636868048,0.9999999577670857,0.2224602736437223,1.009499231591917,0.0,0.07817959654755229,-1.232018360079425,0.0002906300512453729,1.4990412465864393,3,3.124217918394793e-14,7.933440446853638
0.04,-0.0005166012894399712,-0.0008610021490666188,-0.0009471023639732807,-0.8417137655305535,-0.745634,0.0,-0.2099106248870112,1.155872,1.0,0.03198479351389553,-1.14224,0.0,-0.2099106248870112,-1.27957591376986,-0.7285765533085243,-0.9999998665615568,0.0768344770152625,1.206372,0.0,0.247007238257324,-1.172035037938136,-0.0005166012664618138,1.2794481387731331,0.9453696115590281,-0.7297711710928177,0.9999998665615568,0.1261922619437474,1.009523405078392,0.0,-0.09917995280253114,-1.232099717368598,0.0005166012664618138,0.9453182489211535,4,3.124217918191348e-14,9.240108966827393
0.05,-0.0008070401414561884,-0.0013450669024269808,-0.0014795735926696788,-1.46581338737483,-0.745634,0.0,-0.05054399284733693,1.155872,1.0,-0.07875242000230226,-1.14224,0.0,-0.05054399284733693,-1.610149578497323,-0.7285668781546866,-0.9999996743431228,0.1320610216865261,1.206372,0.0,0.1372630012346384,-1.17202964505928,-0.0008070400538501291,1.6100382774011313,0.2859286066465369,-0.729743255237906,0.9999996743431228,0.0514119602570795,1.009553662275674,0.0,-0.04430792798544488,-1.232201353581882,0.0008070400538501291,0.28589275525933244,5,3.124217918209767e-14,10.304656505584717
0.06,-0.001161874949944612,-0.0019364582499076868,-0.0021301040748984558,-5.164437171954378,-0.745634,0.0,0.4322303614164353,1.155872,1.0,-0.7799312531111667,-1.14224,0.0,0.4322303614164353,-5.199591279104632,-0.7285552755194648,-0.9999993250233763,0.6464530960583423,1.206372,0.0,-0.4477914348217873,-1.172023172415441,-0.0011618746885317898,5.200108047035926,0.0668607730570458,-0.7297096828440698,0.9999993250233763,0.01879147005023272,1.009590029975823,0.0,-0.0387349302077107,-1.232323228424855,0.0011618746885317898,0.06681572279261656,6,3.124217918495779e-14,11.011208534240723
0.07,-0.0015810181647257456,-0.0026350302745429097,-0.0028985333019972007,-23.31883265227497,-0.745634,0.0,2.675646343385706,1.155872,1.0,-5.380116817948212,-1.14224,0.0,2.675646343385706,-23.71245719282392,-0.7285417495160664,-0.9999987501910418,3.215874224766941,1.206372,0.0,-4.705397144491725,-1.172015619366393,-0.0015810175060688022,23.719866872040946,0.03144975191538039,-0.7296704141078675,0.9999987501910418,-0.03205763671599087,1.00963254022871,0.0,-0.1812616439069895,-1.232465293515597,0.0015810175060688022,0.03116313477700295,7,3.124217918997097e-14,10.940783977508545
0.08,-0.0020643663684831296,-0.0034406106141385497,-0.0037846716755524047,-110.7352291120537,-0.745634,0.0,9.978075923906605,1.155872,1.0,-21.91415087082591,-1.14224,0.0,9.978075923906605,-113.1410217931791,-0.7285263049393647,-0.999997869196505,13.26811145869362,1.206372,0.0,-17.73973077746334,-1.172006985172218,-0.002064364902229897,113.17740198948646,0.04890899617657534,-0.7296254027712472,0.999997869196505,-0.245478520458562,1.009681230287324,0.0,-0.6320700308566702,-1.232627492369532,0.002064364902229897,0.04760406877366347,8,3.124217919111517e-14,10.826943635940552
