flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,0.6929661556225171,-0.745634,0.0,-4.281600330468948,1.155872,1.0,1.592814780663065,-1.14224,0.0,-4.281600330468948,1.233558812328478,-0.7288490763675358,-0.9999999994784344,-2.974192960040684,1.206372,0.0,4.165173993170894,-1.172187166763335,-3.229754076994338e-05,-1.2336933365619545,-0.8868547918085385,-0.7305614679439907,0.9999999994784344,-0.8236196355916128,1.008667680717563,0.0,-3.032649392508525,-1.229237290952246,3.229754076994338e-05,-0.8869527384633812,1,3.12421792615889e-14,11.900173664093018
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,0.4112543909650628,-0.745634,0.0,-1.581974428541655,1.155872,1.0,0.7312945490713952,-1.14224,0.0,-1.581974428541655,0.834396683007005,-0.7288452014989951,-0.9999999916559804,-1.156726198559558,1.206372,0.0,1.711315782474619,-1.172185010373763,-0.00012918219380800373,-0.834617747571861,-0.5939031961540602,-0.7305503484233995,0.9999999916559804,-0.3268714878902308,1.008679745908074,0.0,-0.920843311391848,-1.229278001798056,0.00012918219380800373,-0.5940221477576393,2,3.124217925712733e-14,13.629523038864136
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.03717041441830442,-0.745634,0.0,-0.8608318658585992,1.155872,1.0,0.3901245016739312,-1.14224,0.0,-0.8608318658585992,0.1066504109683509,-0.7288393909134809,-0.9999999577670857,-0.5702066597272737,1.206372,0.0,0.9319093464428926,-1.172181775516344,-0.0002906300512453729,-0.10692124732530599,0.02616144000958075,-0.7305336523968887,0.9999999577670857,-0.1306768401138882,1.008697857172317,0.0,-0.5052114978030775,-1.229339047943336,0.0002906300512453729,0.026014609261210637,3,3.124217925808524e-14,10.782975196838379
