flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,2.780141667425718,-0.745634,0.0,-12.15960490697412,1.155872,1.0,4.399677358149275,-1.14224,0.0,-12.15960490697412,6.177080792406654,-0.7286049884989912,-0.9999999994784344,-9.082057482754843,1.206372,0.0,11.70909048146581,-1.172051309634804,-3.229754076994338e-05,-6.177458964012105,-3.923741950044991,-0.7298606568700644,0.9999999994784344,-2.579734688270837,1.009428014119637,0.0,-8.278724919629871,-1.231801736153362,3.229754076994338e-05,-3.924009330454117,1,3.124217926196041e-14,11.252067565917969
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.685720906123891,-0.745634,0.0,-4.468374443304335,1.155872,1.0,1.882558864000749,-1.14224,0.0,-4.468374443304335,3.012760880925004,-0.7286011136304505,-0.9999999916559804,-3.362074398368104,1.206372,0.0,4.554749192722896,-1.172049153245232,-0.00012918219380800373,-3.0133492482794297,-1.170702928719289,-0.7298495373494732,0.9999999916559804,-0.8685877070199672,1.009440079310148,0.0,-2.526715364386503,-1.231842446999173,0.00012918219380800373,-1.1710293255848208,2,3.124217926613561e-14,12.74836015701294
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,-0.3436389213226218,-0.745634,0.0,-2.716216948781731,1.155872,1.0,1.074009664335434,-1.14224,0.0,-2.716216948781731,-0.7233391267060825,-0.7285953030449364,-0.9999999577670857,-1.677665483482392,1.206372,0.0,2.621906821793439,-1.172045918387812,-0.0002906300512453729,0.7225770912433848,0.6975853118067112,-0.7298328413229624,0.9999999577670857,-0.3509505299856969,1.009458190574391,0.0,-1.646515279293016,-1.231903493144452,0.0002906300512453729,0.6971067555256533,3,3.1242179265844e-14,13.933136701583862
