flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,0.3002749370665753,-0.745634,0.0,-1.885732775825442,1.155872,1.0,0.6970430811199044,-1.14224,0.0,-1.885732775825442,0.541766900073963,-0.728930438990384,-0.9999999994784344,-1.305532007682537,1.206372,0.0,1.837855607614672,-1.172232452472846,-3.229754076994338e-05,-0.5418262580078123,-0.4581868958296078,-0.7307950716352994,0.9999999994784344,-0.3726096411300199,1.008414236250206,0.0,-1.352949628159119,-1.228382475885207,3.229754076994338e-05,-0.45823059253640847,1,3.124217923024043e-14,10.457727909088135
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,0.1965724439818987,-0.745634,0.0,-0.7469755831846344,1.155872,1.0,0.3419822143978858,-1.14224,0.0,-0.7469755831846344,0.3984948420749364,-0.7289265641218433,-0.9999999916559804,-0.5449679752946923,1.206372,0.0,0.8071426069470399,-1.172230296083274,-0.00012918219380800373,-0.39859910720256897,-0.3324679383631581,-0.7307839521147083,0.9999999916559804,-0.1617300405416525,1.008426301440716,0.0,-0.4428468564524543,-1.228423186731017,0.00012918219380800373,-0.3325251435174766,2,3.124217923235675e-14,15.57253122329712
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.01991409490842266,-0.745634,0.0,-0.3840147421291937,1.155872,1.0,0.1813517573056812,-1.14224,0.0,-0.3840147421291937,0.04595447063016832,-0.7289207535363291,-0.9999999577670857,-0.2517301628462975,1.206372,0.0,0.4244520838792353,-1.172227061225854,-0.0002906300512453729,-0.04607782722026612,0.02218135436390238,-0.7307672560881975,0.9999999577670857,-0.05758167087495032,1.008444412704959,0.0,-0.2209450553714304,-1.228484232876297,0.0002906300512453729,0.022117140154354134,3,3.124217922903844e-14,11.642055034637451
