flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,3.50799438183676,-0.745634,0.0,1.57325009305169,1.155872,1.0,-0.7258472628206083,-1.14224,0.0,1.57325009305169,6.047881564965455,-0.7287095975855103,-0.9999999994784344,0.005561331334686254,1.206372,0.0,-1.936145621250583,-1.17210953411846,-3.229754076994338e-05,-6.0478190290689495,-3.869528246067811,-0.7301610044731757,0.9999999994784344,-0.4717874354679752,1.00910215694732,0.0,0.8864100578409663,-1.230702688210026,3.229754076994338e-05,-3.869499615184616,1,3.124217928231301e-14,15.140572786331177
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,2.148680009748107,-0.745634,0.0,1.227498962684241,1.155872,1.0,-0.7947523371750039,-1.14224,0.0,1.227498962684241,4.025829330919776,-0.7287057227169697,-0.9999999916559804,0.0529649288867865,1.206372,0.0,-1.751056071110567,-1.172107377728888,-0.00012918219380800373,-4.02560309206343,-1.912376096128362,-0.7301498849525845,0.9999999916559804,-0.2214590015504855,1.009114222137831,0.0,0.55695236200088,-1.230743399055837,0.00012918219380800373,-1.9123041318434886,2,3.124217928310248e-14,11.793457984924316
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.1306000392909979,-0.745634,0.0,0.484764438537277,1.155872,1.0,-0.296460528532427,-1.14224,0.0,0.484764438537277,0.01126220805044478,-0.7286999121314555,-0.9999999577670857,0.3462356656526835,1.206372,0.0,-0.6378076121999777,-1.172104142871468,-0.0002906300512453729,-0.011076841515790544,1.419053624277372,-0.7301331889260737,0.9999999577670857,0.2200982232545513,1.009132333402074,0.0,0.2716980894855835,-1.230804445201117,0.0002906300512453729,1.4191325279762723,3,3.124217927548515e-14,14.609758377075195
