flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,3.475004730320894,-0.745634,0.0,-0.7505498661206649,1.155872,1.0,0.2178820253225698,-1.14224,0.0,-0.7505498661206649,6.052164905801265,-0.7287212208173458,-0.9999999994784344,-1.501923887491075,1.206372,0.0,0.4300894404919416,-1.172116003505533,-3.229754076994338e-05,-6.052178793475903,-3.926546647574445,-0.7301943764290769,0.9999999994784344,-0.8235631538516686,1.00906595059484,0.0,-0.6128280856039386,-1.230580571771878,3.229754076994338e-05,-3.926566438366573,1,3.12421792746797e-14,14.95622706413269
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,2.086151172764636,-0.745634,0.0,0.3646197139779715,1.155872,1.0,-0.3413541868580878,-1.14224,0.0,0.3646197139779715,3.909539819814988,-0.7287173459488051,-0.9999999916559804,-0.4682469031823271,1.206372,0.0,-0.7435479976569459,-1.172113847115961,-0.00012918219380800373,-3.9094437340321724,-1.886397887962187,-0.7301832569084857,0.9999999916559804,-0.321651747119986,1.009078015785351,0.0,0.125101623108382,-1.230621282617689,0.00012918219380800373,-1.886381711319924,2,3.124217927634932e-14,18.338746547698975
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.05292363940830005,-0.745634,0.0,-0.009718371810744857,1.155872,1.0,-0.05943133096335328,-1.14224,0.0,-0.009718371810744857,-0.08191800005347007,-0.7287115353632909,-0.9999999577670857,0.03772428522547433,1.206372,0.0,-0.09153808037176174,-1.172110612258541,-0.0002906300512453729,0.08194460031082354,1.365339078331686,-0.730166560881975,0.9999999577670857,0.1475527496666426,1.009096127049594,0.0,-0.0125397564943707,-1.230682328762968,0.0002906300512453729,1.3653353762393652,3,3.124217927538689e-14,13.968228816986084
