flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,3.241832677902752,-0.745634,0.0,-2.981504059819041,1.155872,1.0,1.146561232087626,-1.14224,0.0,-2.981504059819041,5.633707064427095,-0.7287328440491813,-0.9999999994784344,-2.872741503957836,1.206372,0.0,2.729762024154064,-1.172122472892606,-3.229754076994338e-05,-5.633795226089015,-3.67407973053018,-0.7302277483849782,0.9999999994784344,-1.111686032922284,1.00902974424236,0.0,-2.067115300500487,-1.23045845533373,3.229754076994338e-05,-3.674146491354601,1,3.124217926584723e-14,14.049454689025879
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.81910536609096,-0.745634,0.0,-0.6804667906332509,1.155872,1.0,0.2025134979066477,-1.14224,0.0,-0.6804667906332509,3.501667547501837,-0.7287289691806406,-0.9999999916559804,-1.064557197388358,1.206372,0.0,0.4905585553136519,-1.172120316503034,-0.00012918219380800373,-3.501730889714221,-1.817191679014593,-0.730216628864387,0.9999999916559804,-0.4380675387116774,1.009041809432871,0.0,-0.4310210447224472,-1.23049916617954,0.00012918219380800373,-1.8172473440960448,2,3.124217926632492e-14,16.6336772441864
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,5.051398319861446,-0.745634,0.0,2.054775593237616,1.155872,1.0,-2.274481100936391,-1.14224,0.0,2.054775593237616,10.64013423190644,-0.7287231585951264,-0.9999999577670857,0.6033377567070202,1.206372,0.0,-1.592549982033733,-1.172117081645614,-0.0002906300512453729,-10.639670939659673,-0.6318332310069942,-0.7301999328378762,0.9999999577670857,0.6378990735551456,1.009059920697114,0.0,-0.4453942120476189,-1.23056021232482,0.0002906300512453729,-0.6319626492655073,3,3.124217926903527e-14,15.320024967193604
