flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,2.563642573206782,-0.745634,0.0,-2.420488816639018,1.155872,1.0,0.8275507084668801,-1.14224,0.0,-2.420488816639018,4.491442154938757,-0.7285352491079785,-0.9999999994784344,-2.344039716018369,1.206372,0.0,2.106015180744682,-1.172012493312366,-3.229754076994338e-05,-4.491510171707338,-2.778270955982114,-0.7296604251346569,0.9999999994784344,-0.8797911755550034,1.009645252234515,0.0,-1.721434002987716,-1.232534434782253,3.229754076994338e-05,-2.7783265526179575,1,3.124217925310401e-14,8.962186574935913
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,1.501050849815021,-0.745634,0.0,-0.619725505158065,1.155872,1.0,0.2567181967659442,-1.14224,0.0,-0.619725505158065,2.876058013442365,-0.7285313742394378,-0.9999999916559804,-0.9146531133564207,1.206372,0.0,0.5372067276243935,-1.172010336922794,-0.00012918219380800373,-2.8761273869880832,-1.252902552193507,-0.7296493056140657,0.9999999916559804,-0.3321909295664547,1.009657317425026,0.0,-0.3585000672092129,-1.232575145628063,0.00012918219380800373,-1.252948853564426,2,3.124217925597257e-14,10.57496428489685
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,-0.03079104461890844,-0.745634,0.0,-0.46104927738267,1.155872,1.0,0.2063162510852336,-1.14224,0.0,-0.46104927738267,-0.1338645502690914,-0.7285255636539236,-0.9999999577670857,-0.2638840600234962,1.206372,0.0,0.4591643725754105,-1.172007102065374,-0.0002906300512453729,0.13373109765046967,1.064622694541979,-0.7296326095875549,0.9999999577670857,0.0576646506164633,1.009675428689269,0.0,-0.245469016947547,-1.232636191773343,0.0002906300512453729,1.0645513089068854,3,3.124217926308476e-14,10.715954303741455
