flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,1.618852055079408,-0.745634,0.0,-10.25771851881473,1.155872,1.0,3.842815466943948,-1.14224,0.0,-10.25771851881473,2.899184915146002,-0.7286863511218394,-0.9999999994784344,-7.160522184586326,1.206372,0.0,9.960364262528586,-1.172096595344314,-3.229754076994338e-05,-2.8995066089047397,-2.090742247211032,-0.7300942605613732,0.9999999994784344,-1.931920310643969,1.009174569652279,0.0,-6.997885681200042,-1.230946921086323,3.229754076994338e-05,-2.090968260618665,1,3.124217926852052e-14,12.196964740753174
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,0.8240003569601164,-0.745634,0.0,-3.646502644105261,1.155872,1.0,1.607092206449901,-1.14224,0.0,-3.646502644105261,1.70921762587415,-0.7286824762532987,-0.9999999916559804,-2.646950331543838,1.206372,0.0,3.857738771031242,-1.172094438954742,-0.00012918219380800373,-1.7097159627699847,-1.18920520023388,-0.730083141040782,0.9999999916559804,-0.7150149665845307,1.00918663484279,0.0,-2.116976522631742,-1.230987631932134,0.00012918219380800373,-1.189478665982562,2,3.124217926814252e-14,16.994077682495117
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.1093393860661666,-0.745634,0.0,-2.164049127992063,1.155872,1.0,0.8825788676793114,-1.14224,0.0,-2.164049127992063,0.3218657323439277,-0.7286766656677846,-0.9999999577670857,-1.468018935069993,1.206372,0.0,2.213654452528559,-1.172091204097322,-0.0002906300512453729,-0.3225090732575777,-0.06549566350625063,-0.7300664450142712,0.9999999577670857,-0.3499621693696326,1.009204746107033,0.0,-1.348310222011221,-1.231048678077413,0.0002906300512453729,-0.06588752020909568,3,3.124217925923618e-14,14.933563947677612
