flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,17493188.73748728,-0.745634,0.0,-12605667.96380974,1.155872,1.0,-15655526.77513696,-1.14224,0.0,-12605667.96380974,12870095.1100255,-0.7286631046581685,-0.9999999994784344,-9168367.571226833,1.206372,0.0,-12468064.5864652,-1.172083656570168,-3.229754076994338e-05,-12869692.415488599,5602088.95199044,-0.7300275166495707,0.9999999994784344,-2581950.922744736,1.009246982357239,0.0,-34263808.27137731,-1.23119115396262,3.229754076994338e-05,5600982.312324004,1,3.124217925784593e-14,45.42304039001465
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,9.645664256737324e+38,-0.745634,0.0,-7.268566726538076e+37,1.155872,1.0,-5.033632661050741e+36,-1.14224,0.0,-7.268566726538076e+37,6.167461149874698e+38,-0.7286592297896278,-0.9999999916559804,3.202559813345727e+37,1.206372,0.0,-2.568443580528909e+37,-1.172081500180596,-0.00012918219380800373,-6.1674279186956404e+38,1.677977366103559e+39,-0.7300163971289795,0.9999999916559804,3.339689919784939e+37,1.009259047547749,0.0,-5.460343919233373e+37,-1.231231864808431,0.00012918219380800373,1.6779702983104187e+39,2,3.124217926086316e-14,65.68684267997742
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,1.913147738038126e+43,-0.745634,0.0,-1.149381665547289e+42,1.155872,1.0,2.281411036421168e+41,-1.14224,0.0,-1.149381665547289e+42,1.211893270131796e+43,-0.7286534192041136,-0.9999999577670857,1.12249214748767e+42,1.206372,0.0,8.244047720674378e+40,-1.172078265323176,-0.0002906300512453729,-1.2118956149180229e+43,3.868541502613134e+43,-0.7299997011024687,0.9999999577670857,8.592985415011828e+41,1.009277158811992,0.0,3.544699311571259e+41,-1.23129291095371,0.0002906300512453729,3.8685516411947784e+43,3,3.124217925524978e-14,22.689072132110596
