flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,4.436952110798646,-0.745634,0.0,-4.641607508679074,1.155872,1.0,1.718471714838198,-1.14224,0.0,-4.641607508679074,7.597452058853997,-0.7286514814263331,-0.9999999994784344,-4.27081942419235,1.206372,0.0,4.20376669073422,-1.172077187183096,-3.229754076994338e-05,-7.5975878262175085,-4.635007269530634,-0.7299941446936694,0.9999999994784344,-1.56060455042393,1.009283188709718,0.0,-3.21858671363296,-1.231313270400769,3.229754076994338e-05,-4.635111219548779,1,3.12421792598733e-14,10.077600717544556
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,2.344100955174637,-0.745634,0.0,-1.241337622210771,1.155872,1.0,0.4165112172109191,-1.14224,0.0,-1.241337622210771,4.307077977030267,-0.7286476065577924,-0.9999999916559804,-1.533386339483386,1.206372,0.0,1.021936337936411,-1.172075030793523,-0.00012918219380800373,-4.307209957069991,-1.615822780343027,-0.7299830251730782,0.9999999916559804,-0.5220210623087825,1.009295253900229,0.0,-0.7411809244407679,-1.231353981246579,0.00012918219380800373,-1.6159185142383978,2,3.124217925139952e-14,12.422986507415771
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,-0.1917708320294695,-0.745634,0.0,-0.6753151845177621,1.155872,1.0,0.1323063585525056,-1.14224,0.0,-0.6753151845177621,-0.562656676413498,-0.7286417959722782,-0.9999999577670857,-0.2982475505328136,1.206372,0.0,0.528931950571916,-1.172071795936104,-0.0002906300512453729,0.5625029291309668,1.981995025680704,-0.7299663291465674,0.9999999577670857,0.1348187167904904,1.009313365164472,0.0,-0.4448529834527944,-1.231415027391859,0.0002906300512453729,1.9818656543299005,3,3.124217924726782e-14,13.76607370376587
