flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,1.248591298244266,-0.745634,0.0,-3.671581073408281,1.155872,1.0,1.360828485476722,-1.14224,0.0,-3.671581073408281,2.216653129051182,-0.7288374531357004,-0.9999999994784344,-2.755015216200964,1.206372,0.0,3.50747773067984,-1.172180697376263,-3.229754076994338e-05,-2.2167664108000587,-1.609468616976802,-0.7305280959880894,0.9999999994784344,-0.8553344048490021,1.008703887070043,0.0,-2.604353994503758,-1.229359407390394,3.229754076994338e-05,-1.6095527303666755,1,3.12421792630908e-14,11.824618816375732
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,0.7458597008862574,-0.745634,0.0,-1.37375771917639,1.155872,1.0,0.6105553728429276,-1.14224,0.0,-1.37375771917639,1.47834553534184,-0.7288335782671597,-0.9999999916559804,-1.142238818159304,1.206372,0.0,1.429376486690894,-1.17217854098669,-0.00012918219380800373,-1.4785301729968243,-1.000201320217182,-0.7305169764674982,0.9999999916559804,-0.3660693532676407,1.008715952260554,0.0,-0.7925547722310293,-1.229400118236204,0.00012918219380800373,-1.0003036958356724,2,3.124217926262421e-14,12.364986896514893
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.0408151532486271,-0.745634,0.0,-0.804817855509954,1.155872,1.0,0.3435182893721967,-1.14224,0.0,-0.804817855509954,0.0921900931991908,-0.7288277676816455,-0.9999999577670857,-0.5276997393816799,1.206372,0.0,0.8436240333646028,-1.172175306129271,-0.0002906300512453729,-0.09243527180178308,0.2202877548878559,-0.7305002804409875,0.9999999577670857,-0.09956327235302273,1.008734063524797,0.0,-0.4699860032228615,-1.229461164381484,0.0002906300512453729,0.22015115352826078,3,3.124217926198201e-14,10.881190776824951
