flow_time_s,q1_rad,q2_rad,q3_rad,j1_mx,j1_center_x_m,j1_axis_x,j1_my,j1_center_y_m,j1_axis_y,j1_mz,j1_center_z_m,j1_axis_z,j1_torque_nm,j2_mx,j2_center_x_m,j2_axis_x,j2_my,j2_center_y_m,j2_axis_y,j2_mz,j2_center_z_m,j2_axis_z,j2_torque_nm,j3_mx,j3_center_x_m,j3_axis_x,j3_my,j3_center_y_m,j3_axis_y,j3_mz,j3_center_z_m,j3_axis_z,j3_torque_nm,step_index,minimum_fluid_cell_volume_m3,step_elapsed_s
0.01,-3.2297540775558474e-05,-5.3829234625930794e-05,-5.9212158088523875e-05,0.09564029747753094,-0.745634,0.0,-4.718335605367326,1.155872,1.0,1.777038118012635,-1.14224,0.0,-4.718335605367326,0.187543046795615,-0.7288606995993713,-0.9999999994784344,-3.06733287433025,1.206372,0.0,4.680022531090311,-1.172193636150408,-3.229754076994338e-05,-0.18769419991630115,-0.1207927867376881,-0.7305948398998919,0.9999999994784344,-0.75430310530207,1.008631474365084,0.0,-3.318918573674038,-1.229115174514097,3.229754076994338e-05,-0.12089997958263211,1,3.124217925436006e-14,12.410100936889648
0.02,-0.0001291821941673033,-0.00021530365694550553,-0.00023683402264005607,0.05528646379680138,-0.745634,0.0,-1.774320034811254,1.155872,1.0,0.8448775676809431,-1.14224,0.0,-1.774320034811254,0.1373990331729465,-0.7288568247308306,-0.9999999916559804,-1.142849271488467,1.206372,0.0,1.988037870744053,-1.172191479760836,-0.00012918219380800373,-0.13765585112000236,-0.1086128877871967,-0.7305837203793007,0.9999999916559804,-0.2695694870939409,1.008643539555595,0.0,-1.03762528100559,-1.229155885359908,0.00012918219380800373,-0.1087469295910796,2,3.124217925169521e-14,13.05332326889038
0.03,-0.00029063005533675764,-0.0004843834255612628,-0.0005328217681173891,0.07085372706143729,-0.745634,0.0,-0.8616610878357285,1.155872,1.0,0.4174273649802739,-1.14224,0.0,-0.8616610878357285,0.1600251193265362,-0.7288510141453164,-0.9999999577670857,-0.5754021124538692,1.206372,0.0,0.9720925981106063,-1.172188244903416,-0.0002906300512453729,-0.1603076318898132,-0.1387741255519691,-0.73056702435279,0.9999999577670857,-0.1481637064222503,1.008661650819838,0.0,-0.5035030688890056,-1.229216931505187,0.0002906300512453729,-0.13892045281384677,3,3.124217925843347e-14,13.892672777175903
